study_hours_per_day,prep_days_before_exam,attendance_percentage,internal_marks,internal_marks_weight,subject_difficulty,study_material_source,past_performance,self_study_or_coaching,motivation_level,doubt_resolution_time,exam_anxiety_level,final_exam_marks
,18.0,87.42,70.88,0.82,3.0,Notes,65.71,Self-study,,4.08,5.0,67.9
1.5,10.0,76.7,65.27,0.71,3.0,Notes,57.26,Self-study,3.0,5.32,5.0,55.0
3.29,25.0,97.2,77.03,0.64,3.0,Textbooks,77.03,Coaching,3.0,4.86,3.0,57.4
6.52,25.0,94.05,67.85,0.62,2.0,Textbooks,78.12,Coaching,2.0,,3.0,74.4
2.91,16.0,91.42,66.85,0.67,1.0,YouTube,73.54,Group study,4.0,14.12,3.0,64.2
2.87,16.0,,84.53,0.6,3.0,Notes,74.22,Coaching,3.0,6.54,4.0,56.0
0.55,19.0,74.89,84.26,0.81,5.0,Textbooks,74.32,Self-study,3.0,1.96,,59.9
4.46,40.0,77.19,,0.32,3.0,YouTube,80.98,Self-study,3.0,6.72,2.0,69.6
1.98,19.0,94.23,66.12,0.74,4.0,Notes,72.73,Self-study,4.0,5.73,2.0,70.0
3.14,4.0,81.13,99.62,0.76,3.0,Coaching,55.97,Self-study,,2.86,3.0,55.0
4.32,29.0,84.21,71.3,0.5,5.0,YouTube,64.91,Self-study,3.0,5.85,4.0,52.0
0.73,15.0,88.78,95.37,0.59,1.0,YouTube,80.05,Coaching,3.0,6.55,3.0,59.6
2.07,3.0,96.42,56.76,0.17,1.0,Coaching,92.41,Group study,3.0,5.21,3.0,55.3
3.65,20.0,89.81,81.11,0.66,3.0,Notes,57.53,Group study,3.0,0.17,3.0,62.0
0.0,21.0,85.38,82.96,0.25,3.0,Coaching,53.86,Group study,3.0,4.63,3.0,41.7
3.3,25.0,79.5,65.76,0.49,3.0,Coaching,84.27,Coaching,3.0,7.79,1.0,58.9
4.26,28.0,83.11,71.78,0.61,3.0,Coaching,81.15,Coaching,2.0,5.5,1.0,67.0
5.54,17.0,97.26,46.51,0.67,3.0,Notes,53.32,,3.0,2.38,5.0,59.8
3.89,1.0,84.94,68.69,0.59,3.0,Textbooks,55.41,Self-study,4.0,5.61,3.0,59.2
2.83,,99.2,67.65,0.92,4.0,Textbooks,80.96,Self-study,2.0,7.66,1.0,68.9
2.37,16.0,88.09,80.07,0.61,3.0,YouTube,73.21,Coaching,3.0,2.5,1.0,62.7
1.52,26.0,73.22,53.2,0.61,3.0,Notes,55.45,Self-study,4.0,4.92,2.0,45.4
2.32,1.0,91.25,52.71,0.56,1.0,Coaching,56.55,Self-study,5.0,8.98,3.0,53.4
2.41,20.0,94.82,67.65,0.66,3.0,Textbooks,53.71,Self-study,4.0,2.14,,54.2
3.24,,71.52,78.34,0.41,2.0,Textbooks,62.58,Group study,4.0,5.45,2.0,55.1
2.79,27.0,95.24,57.8,0.58,2.0,Coaching,54.79,Coaching,4.0,0.77,3.0,52.5
3.08,22.0,72.08,78.5,0.61,3.0,Notes,49.14,Self-study,4.0,5.26,2.0,52.2
1.19,29.0,92.04,79.2,0.4,3.0,YouTube,46.2,Self-study,3.0,4.22,4.0,54.3
4.64,8.0,90.27,68.84,0.9,3.0,YouTube,43.99,Self-study,2.0,8.39,1.0,72.0
2.36,23.0,63.77,65.78,0.28,3.0,Notes,71.01,Self-study,3.0,11.5,3.0,39.0
1.43,14.0,96.64,64.12,0.45,3.0,Textbooks,70.62,Coaching,4.0,6.56,3.0,46.1
0.62,,77.12,74.06,0.28,4.0,Textbooks,77.12,Self-study,3.0,7.41,2.0,43.2
2.49,24.0,72.63,43.56,0.78,1.0,Notes,75.64,Self-study,1.0,3.91,4.0,56.8
3.76,16.0,79.06,74.06,0.4,4.0,YouTube,65.98,Self-study,5.0,6.37,5.0,58.6
5.47,22.0,99.96,70.97,0.66,3.0,YouTube,65.68,Coaching,3.0,5.52,5.0,69.7
1.47,34.0,79.25,44.53,0.54,2.0,YouTube,48.04,Self-study,3.0,0.41,3.0,47.4
5.56,12.0,77.25,76.6,0.35,2.0,Notes,56.37,Coaching,2.0,2.11,5.0,46.6
3.57,22.0,72.5,62.44,,3.0,Notes,67.44,Coaching,3.0,3.66,3.0,44.2
3.85,53.0,83.26,62.58,,4.0,Textbooks,63.39,Coaching,3.0,4.66,3.0,61.4
1.9,17.0,83.21,80.84,0.8,3.0,Coaching,58.52,Coaching,3.0,0.79,4.0,73.6
3.31,12.0,85.51,42.69,0.44,3.0,Coaching,67.27,Self-study,3.0,3.1,5.0,43.3
3.73,26.0,77.54,78.89,0.84,3.0,Coaching,82.16,Group study,2.0,7.77,1.0,74.4
3.31,4.0,100.0,83.19,0.46,3.0,Textbooks,99.26,Self-study,3.0,0.0,5.0,64.1
0.8,18.0,,79.67,0.37,5.0,Notes,50.96,Coaching,4.0,3.08,3.0,46.9
3.52,0.0,85.43,99.28,0.54,2.0,YouTube,81.99,Group study,5.0,8.28,,68.1
1.96,22.0,98.84,91.54,0.58,1.0,Coaching,51.25,Group study,5.0,6.23,2.0,74.2
5.66,24.0,86.4,75.39,0.31,3.0,YouTube,69.27,Self-study,4.0,5.25,2.0,62.9
2.36,25.0,99.27,83.43,0.82,5.0,,80.47,Coaching,3.0,4.53,4.0,70.4
0.2,33.0,100.0,80.6,0.27,2.0,Textbooks,60.19,Coaching,3.0,7.02,3.0,53.0
4.83,27.0,84.94,92.47,0.81,2.0,YouTube,66.8,Self-study,3.0,2.48,4.0,81.4
3.39,16.0,78.45,57.14,0.57,2.0,YouTube,67.79,Self-study,3.0,0.0,3.0,55.6
1.72,37.0,67.93,69.69,0.42,3.0,YouTube,,Group study,3.0,7.26,3.0,52.5
2.84,28.0,82.96,98.31,0.21,1.0,YouTube,73.06,,4.0,7.94,2.0,60.4
0.56,,81.17,67.63,0.22,5.0,Textbooks,53.84,,4.0,0.0,5.0,31.0
3.47,15.0,56.24,68.82,,2.0,Textbooks,68.33,Self-study,3.0,4.56,3.0,49.0
3.86,28.0,72.57,55.88,0.72,2.0,Textbooks,79.04,Self-study,2.0,7.12,4.0,52.0
1.73,11.0,79.99,,0.47,4.0,Textbooks,55.81,Self-study,3.0,6.04,3.0,42.7
1.25,21.0,99.75,48.0,0.35,3.0,YouTube,79.18,Coaching,4.0,,2.0,59.2
5.84,23.0,,59.21,0.52,5.0,Coaching,42.09,Coaching,2.0,0.61,3.0,50.5
2.03,9.0,93.62,72.34,0.68,2.0,Textbooks,50.06,Self-study,5.0,11.53,5.0,58.3
0.0,22.0,71.34,76.73,0.73,4.0,YouTube,59.51,Self-study,5.0,6.05,3.0,51.6
3.3,25.0,79.0,56.91,0.66,1.0,Coaching,61.62,Self-study,1.0,0.0,2.0,59.3
5.9,13.0,69.94,85.07,0.11,1.0,Notes,58.94,Group study,4.0,,2.0,44.3
2.62,,85.34,65.65,0.36,3.0,Notes,74.04,Self-study,3.0,7.4,3.0,56.7
2.64,14.0,86.35,84.95,0.3,1.0,,61.69,Self-study,3.0,0.0,5.0,57.9
5.83,27.0,87.65,64.18,0.42,4.0,YouTube,78.36,Coaching,4.0,6.15,2.0,56.3
6.3,47.0,77.49,89.84,0.94,1.0,Coaching,77.81,Coaching,2.0,5.37,2.0,96.4
2.18,,76.62,70.84,0.25,2.0,Notes,70.16,Self-study,3.0,5.27,2.0,47.0
2.86,32.0,74.39,88.15,0.58,3.0,Notes,55.54,Group study,4.0,5.7,3.0,62.3
2.26,19.0,94.39,54.04,0.79,2.0,Coaching,66.1,,3.0,0.35,3.0,66.4
4.07,22.0,80.62,48.16,0.63,3.0,Textbooks,49.49,Coaching,4.0,4.02,5.0,55.3
4.4,27.0,58.85,40.6,0.66,3.0,Notes,62.7,Coaching,3.0,10.59,4.0,43.5
2.23,27.0,100.0,61.23,0.17,3.0,Textbooks,61.47,Self-study,4.0,10.67,4.0,39.4
2.62,23.0,80.5,69.2,0.48,1.0,YouTube,71.9,Self-study,4.0,3.33,3.0,51.5
4.47,17.0,86.52,65.97,0.4,5.0,Textbooks,72.8,Self-study,3.0,5.56,3.0,45.2
3.28,16.0,77.76,93.36,0.63,2.0,Textbooks,69.72,Group study,5.0,7.4,4.0,66.1
3.26,26.0,77.63,98.88,0.89,4.0,Notes,92.71,Self-study,3.0,5.93,5.0,76.3
3.13,19.0,100.0,45.1,0.35,3.0,Notes,92.36,Self-study,2.0,2.81,4.0,55.8
3.27,34.0,66.48,56.05,0.3,3.0,Textbooks,62.7,Self-study,3.0,6.12,3.0,50.7
3.13,4.0,88.59,79.58,0.3,2.0,Textbooks,84.96,Group study,3.0,,4.0,60.7
2.4,12.0,94.99,38.47,0.7,3.0,Coaching,62.47,Self-study,4.0,8.81,4.0,46.9
3.81,3.0,82.0,70.54,0.14,3.0,YouTube,63.71,Group study,3.0,3.89,1.0,39.8
5.34,27.0,69.89,,0.34,4.0,Textbooks,63.42,Group study,3.0,6.59,5.0,47.9
4.25,37.0,94.49,90.3,0.4,2.0,Notes,57.35,Self-study,3.0,3.67,3.0,55.7
5.43,17.0,85.49,69.1,0.35,4.0,Notes,80.16,Group study,3.0,3.42,3.0,49.6
2.66,10.0,90.28,76.75,0.26,4.0,Textbooks,58.6,Coaching,3.0,6.42,1.0,41.0
3.65,18.0,,49.11,0.49,4.0,YouTube,85.93,Self-study,4.0,8.32,5.0,51.8
3.36,25.0,79.8,63.29,0.3,1.0,Textbooks,,Self-study,1.0,7.42,1.0,55.5
2.25,43.0,91.34,94.48,0.52,3.0,,67.53,Coaching,3.0,3.02,4.0,56.7
4.59,21.0,73.02,84.24,0.7,2.0,Textbooks,79.95,Self-study,4.0,7.25,1.0,84.2
2.5,13.0,95.93,88.24,0.68,3.0,Notes,54.88,Self-study,4.0,3.54,3.0,63.6
1.5,12.0,68.8,59.97,0.57,3.0,Textbooks,52.94,Group study,4.0,4.16,3.0,41.1
3.3,14.0,,38.96,0.83,,Textbooks,66.17,Self-study,4.0,3.44,3.0,59.0
3.65,33.0,96.0,85.05,0.71,2.0,YouTube,66.2,Self-study,2.0,0.0,4.0,72.6
3.66,17.0,92.06,59.69,0.13,5.0,YouTube,77.53,Self-study,,3.55,,37.7
4.58,29.0,90.84,52.26,0.29,2.0,Coaching,57.73,Coaching,5.0,,3.0,49.6
1.89,17.0,92.58,79.33,0.82,3.0,YouTube,64.22,,5.0,4.42,4.0,64.1
4.3,8.0,75.69,95.45,0.27,3.0,Coaching,75.55,Coaching,3.0,1.2,4.0,48.4
3.2,16.0,81.07,69.22,0.27,4.0,YouTube,65.14,Coaching,3.0,3.65,3.0,47.5
1.59,14.0,76.98,100.0,0.55,3.0,YouTube,78.26,Self-study,5.0,8.03,4.0,57.5
1.92,11.0,82.29,77.7,0.15,5.0,Notes,77.92,Self-study,1.0,2.62,4.0,28.3
3.58,5.0,89.0,68.16,0.35,4.0,Coaching,74.53,Self-study,3.0,4.43,4.0,47.7
2.27,30.0,85.58,58.73,0.25,4.0,Textbooks,68.02,Self-study,3.0,6.22,2.0,40.9
3.57,5.0,85.36,64.56,0.22,3.0,Notes,63.43,Group study,3.0,8.85,3.0,40.1
4.9,12.0,96.71,96.01,0.64,3.0,Textbooks,72.8,Group study,4.0,6.25,3.0,71.7
2.94,5.0,100.0,74.53,0.1,3.0,,78.9,Coaching,3.0,4.12,4.0,36.6
2.18,,72.24,67.54,0.43,4.0,Textbooks,55.81,Self-study,2.0,0.2,3.0,37.1
5.39,7.0,85.19,54.91,0.82,4.0,Notes,71.53,Coaching,2.0,2.2,3.0,66.3
4.12,,87.03,52.25,0.6,5.0,Textbooks,41.25,Coaching,4.0,3.46,5.0,47.8
0.43,33.0,89.13,59.32,,5.0,Notes,51.28,Self-study,3.0,5.94,3.0,50.2
4.51,2.0,85.48,53.59,0.12,3.0,Textbooks,49.07,Group study,4.0,5.6,2.0,43.9
3.25,36.0,87.85,48.93,0.48,4.0,Textbooks,56.39,Self-study,3.0,3.51,2.0,53.3
4.21,24.0,78.28,55.58,0.49,1.0,Textbooks,39.65,Self-study,3.0,5.56,3.0,52.8
4.25,30.0,85.09,71.01,0.57,3.0,Textbooks,67.54,Self-study,3.0,4.78,4.0,67.0
2.89,21.0,85.4,68.37,0.51,3.0,Coaching,64.53,Group study,4.0,7.27,4.0,56.5
3.23,19.0,83.43,92.51,0.8,3.0,YouTube,58.62,Coaching,3.0,5.21,3.0,72.4
3.68,5.0,87.45,75.37,0.53,4.0,Textbooks,82.87,Self-study,3.0,5.38,3.0,58.9
5.23,20.0,92.16,79.39,0.47,2.0,Notes,67.33,Self-study,4.0,6.34,2.0,66.9
2.4,9.0,90.51,83.54,0.37,3.0,Coaching,58.17,Self-study,2.0,5.56,3.0,45.6
2.49,26.0,83.19,58.68,0.86,3.0,Textbooks,62.33,Coaching,4.0,4.95,5.0,63.7
1.96,12.0,93.61,66.62,0.66,3.0,Textbooks,60.61,Self-study,3.0,4.77,5.0,56.2
6.51,27.0,92.95,62.7,0.69,1.0,Textbooks,54.81,Coaching,4.0,2.51,2.0,68.7
5.0,14.0,87.33,48.04,0.6,4.0,Notes,52.15,Self-study,,2.93,3.0,43.1
4.97,11.0,79.16,73.48,0.7,5.0,Coaching,80.97,Self-study,4.0,9.2,3.0,68.4
6.01,20.0,71.43,83.44,0.73,4.0,Coaching,61.16,Self-study,4.0,2.33,3.0,63.2
1.67,22.0,81.52,62.99,0.45,2.0,Textbooks,79.15,Self-study,4.0,3.59,3.0,45.9
5.28,,60.7,56.87,0.67,4.0,Coaching,66.85,Self-study,4.0,4.81,2.0,63.9
3.08,18.0,70.88,66.56,0.7,3.0,Notes,36.82,Self-study,4.0,4.56,3.0,48.3
0.0,6.0,75.38,,0.56,2.0,Coaching,68.4,Self-study,3.0,12.22,5.0,50.3
3.9,17.0,75.76,71.05,0.53,4.0,Textbooks,81.29,Coaching,4.0,4.72,3.0,53.1
3.33,12.0,87.97,80.82,0.62,5.0,Notes,62.25,Coaching,3.0,7.96,3.0,61.2
3.4,33.0,93.54,51.38,0.59,3.0,Coaching,53.13,Self-study,5.0,3.0,3.0,62.0
2.53,38.0,100.0,84.55,0.27,4.0,YouTube,64.64,Self-study,3.0,5.71,3.0,57.8
3.07,20.0,83.57,92.05,0.37,3.0,YouTube,74.21,Self-study,3.0,0.91,3.0,61.4
2.5,34.0,60.69,46.62,0.48,3.0,Textbooks,63.8,Self-study,5.0,4.23,2.0,52.3
6.27,24.0,97.72,78.18,0.32,3.0,Coaching,78.73,Coaching,2.0,0.0,2.0,56.2
6.04,22.0,78.5,77.48,,5.0,Notes,35.96,Group study,2.0,4.71,3.0,38.9
4.13,19.0,94.53,79.82,0.55,3.0,YouTube,60.73,Self-study,2.0,6.43,3.0,57.9
4.3,22.0,100.0,57.21,0.42,3.0,YouTube,84.65,Coaching,2.0,4.77,5.0,52.9
4.15,21.0,74.74,76.55,0.41,5.0,Notes,84.33,Self-study,3.0,8.71,5.0,49.8
2.06,16.0,86.51,55.94,0.73,2.0,Textbooks,63.82,Self-study,4.0,5.39,4.0,56.6
2.27,15.0,100.0,61.47,0.23,5.0,Textbooks,57.39,Self-study,5.0,3.3,3.0,45.0
,20.0,100.0,67.41,0.63,,Coaching,55.94,Self-study,3.0,8.24,3.0,67.5
3.97,11.0,89.51,75.42,0.67,3.0,YouTube,67.23,Coaching,2.0,6.17,4.0,56.9
4.1,24.0,78.49,72.77,0.92,5.0,Coaching,63.34,Self-study,4.0,5.79,5.0,72.4
2.64,33.0,75.34,83.57,0.39,1.0,Notes,56.88,Self-study,4.0,,1.0,69.9
4.84,1.0,100.0,91.18,0.3,3.0,YouTube,,Self-study,5.0,3.64,1.0,64.4
3.2,18.0,82.24,100.0,,5.0,Notes,62.93,,4.0,7.37,1.0,52.6
4.16,15.0,,72.69,0.84,3.0,Notes,70.39,Group study,4.0,5.63,3.0,72.5
2.58,15.0,77.26,52.56,0.62,3.0,Textbooks,65.6,Self-study,2.0,2.33,,52.9
3.78,6.0,81.84,83.91,0.45,3.0,Coaching,76.85,Coaching,2.0,6.65,1.0,62.7
2.93,18.0,86.93,71.95,0.47,2.0,Textbooks,59.52,Self-study,,1.76,4.0,54.5
3.96,33.0,97.33,86.93,0.55,3.0,Notes,85.46,Coaching,1.0,8.54,3.0,69.7
4.22,16.0,86.42,74.33,0.56,4.0,Coaching,69.54,Self-study,2.0,5.44,3.0,56.2
5.22,5.0,73.42,67.65,0.7,2.0,Textbooks,53.9,Group study,3.0,3.32,2.0,60.4
1.38,20.0,83.67,86.06,0.63,2.0,Textbooks,,Self-study,2.0,5.6,3.0,61.5
3.78,28.0,78.51,44.88,0.48,,YouTube,56.04,Self-study,5.0,6.24,3.0,49.4
,33.0,89.8,89.99,0.24,3.0,Textbooks,51.07,Coaching,2.0,4.9,3.0,41.4
5.97,27.0,73.51,79.36,0.57,2.0,Textbooks,66.28,Self-study,3.0,1.02,3.0,64.0
3.43,26.0,75.37,63.33,0.39,1.0,YouTube,60.98,Group study,5.0,5.36,1.0,54.3
4.24,32.0,71.27,56.39,0.3,2.0,YouTube,,Coaching,3.0,7.08,3.0,53.8
4.56,28.0,80.99,95.53,0.13,3.0,Notes,95.43,,4.0,8.94,2.0,53.8
0.72,11.0,97.04,54.17,0.64,5.0,Coaching,83.42,Coaching,3.0,4.48,2.0,49.3
5.89,33.0,91.99,72.89,0.23,3.0,Textbooks,64.53,Self-study,3.0,3.36,3.0,58.5
2.51,,91.0,95.01,0.85,4.0,Coaching,64.74,Self-study,1.0,0.88,2.0,76.5
5.75,9.0,83.37,65.26,0.23,,Notes,67.84,Coaching,4.0,1.18,5.0,42.7
3.31,30.0,85.75,77.36,0.23,1.0,,52.72,Self-study,3.0,6.69,3.0,57.0
5.78,9.0,93.39,72.69,0.64,5.0,Textbooks,68.39,Group study,3.0,8.79,3.0,60.8
4.37,35.0,92.47,63.25,0.67,5.0,YouTube,46.71,Self-study,3.0,5.4,3.0,67.6
3.29,20.0,86.25,77.3,0.81,1.0,Coaching,79.1,Self-study,3.0,2.87,3.0,73.6
4.6,20.0,88.44,89.47,0.45,,YouTube,76.61,Group study,1.0,6.68,1.0,60.8
4.25,7.0,88.01,57.39,0.68,5.0,YouTube,,Self-study,,6.43,2.0,54.0
4.7,19.0,82.61,50.79,0.24,2.0,Textbooks,76.33,Group study,2.0,5.56,2.0,49.1
3.43,15.0,87.59,70.06,0.15,3.0,Textbooks,80.86,Coaching,1.0,2.75,3.0,37.4
2.56,12.0,75.18,57.45,0.55,2.0,YouTube,61.75,Self-study,5.0,4.89,4.0,54.7
4.54,41.0,74.79,82.36,0.35,3.0,Coaching,86.13,Self-study,,11.41,2.0,73.7
4.48,22.0,96.07,82.18,0.76,3.0,YouTube,81.31,Group study,4.0,0.57,2.0,78.4
5.8,31.0,100.0,46.3,0.26,4.0,,60.98,Coaching,3.0,2.11,4.0,44.2
1.53,33.0,100.0,51.41,0.76,5.0,Textbooks,64.89,Self-study,3.0,2.84,2.0,60.7
0.57,39.0,94.21,68.37,0.3,3.0,YouTube,51.96,Self-study,3.0,5.41,5.0,35.6
3.74,14.0,87.89,79.93,0.63,3.0,Textbooks,,Coaching,1.0,8.2,3.0,67.6
2.66,15.0,75.5,77.42,0.28,3.0,Coaching,57.95,Coaching,2.0,5.31,4.0,34.6
4.87,21.0,98.73,62.02,0.5,1.0,Notes,74.25,,3.0,9.94,2.0,76.6
1.95,26.0,99.26,72.12,0.53,2.0,Notes,66.48,Self-study,3.0,9.92,2.0,61.4
3.06,8.0,85.49,55.77,0.67,4.0,YouTube,63.99,Self-study,3.0,2.84,4.0,54.2
2.1,18.0,86.57,62.35,0.74,3.0,YouTube,56.36,Group study,3.0,3.17,3.0,54.0
3.0,11.0,,70.82,0.6,3.0,Notes,48.86,Self-study,4.0,1.79,4.0,57.1
4.52,10.0,90.66,50.19,,2.0,YouTube,75.8,Coaching,3.0,4.4,3.0,78.0
4.26,25.0,79.61,85.67,0.19,2.0,Notes,62.63,Self-study,3.0,9.29,5.0,47.9
3.31,17.0,76.41,53.8,0.57,3.0,Notes,62.77,Coaching,3.0,9.43,3.0,58.1
3.83,12.0,89.92,73.0,0.77,3.0,Textbooks,64.04,Self-study,3.0,3.41,2.0,67.0
2.67,30.0,94.68,64.29,0.4,3.0,Textbooks,65.95,Coaching,5.0,0.0,2.0,52.8
2.07,8.0,85.79,70.25,,4.0,Textbooks,100.0,Self-study,4.0,5.48,2.0,68.5
6.73,13.0,82.09,68.98,0.44,3.0,Notes,85.82,Coaching,,8.43,5.0,61.2
2.29,9.0,83.65,,0.78,4.0,YouTube,53.54,Group study,3.0,10.47,3.0,50.7
11.89,45.0,81.77,72.41,0.3,3.0,Coaching,,Coaching,4.0,5.37,2.0,60.9
1.3,27.0,81.96,63.85,0.71,2.0,Coaching,,Coaching,4.0,4.52,2.0,70.7
3.24,29.0,86.94,48.99,0.79,4.0,Textbooks,54.6,Self-study,3.0,3.51,4.0,62.4
,12.0,74.45,54.24,0.73,3.0,YouTube,69.99,Self-study,3.0,7.43,4.0,59.9
3.74,12.0,73.98,74.53,0.44,1.0,YouTube,73.58,Self-study,5.0,2.45,3.0,58.1
3.81,22.0,87.22,56.89,0.62,2.0,Coaching,69.75,Self-study,2.0,7.44,3.0,60.0
0.0,26.0,100.0,82.1,0.67,2.0,Textbooks,86.66,Self-study,4.0,7.66,3.0,71.2
,19.0,88.61,64.85,0.32,1.0,YouTube,49.92,Group study,5.0,8.31,1.0,63.9
5.63,15.0,100.0,43.76,0.3,1.0,Notes,79.44,Self-study,3.0,7.85,3.0,56.3
5.63,28.0,100.0,86.21,0.28,3.0,,88.51,Group study,4.0,2.67,3.0,72.1
6.22,31.0,,67.94,0.69,2.0,Coaching,83.49,Group study,3.0,0.0,5.0,67.7
,17.0,93.09,62.16,0.91,3.0,Textbooks,44.68,Self-study,2.0,3.68,3.0,66.5
2.22,4.0,84.29,59.03,0.1,2.0,Textbooks,61.86,Self-study,4.0,4.59,4.0,30.6
1.21,25.0,87.66,58.09,0.82,3.0,Notes,79.09,Group study,3.0,9.49,2.0,63.7
4.26,14.0,81.46,90.82,0.39,3.0,Notes,60.38,Self-study,4.0,5.21,4.0,51.2
,20.0,87.1,48.91,0.76,4.0,Textbooks,80.01,Coaching,5.0,3.38,2.0,52.3
2.8,21.0,84.59,92.94,0.89,2.0,Notes,70.52,Self-study,3.0,4.01,3.0,88.2
4.55,32.0,77.53,84.09,0.39,4.0,,59.89,Self-study,2.0,3.4,1.0,65.5
5.66,15.0,83.0,82.51,0.45,2.0,YouTube,86.64,Coaching,2.0,1.79,1.0,77.3
4.57,25.0,99.35,63.93,0.69,3.0,YouTube,69.27,Coaching,2.0,5.79,4.0,78.5
4.24,7.0,79.6,62.04,0.83,2.0,YouTube,68.57,Self-study,3.0,8.46,3.0,76.9
1.15,5.0,74.41,61.48,0.34,2.0,Coaching,83.71,Group study,4.0,5.77,3.0,47.5
5.68,13.0,72.65,88.95,0.72,3.0,Coaching,86.97,,3.0,8.53,2.0,73.5
3.41,20.0,97.91,81.4,0.76,1.0,Textbooks,,Self-study,4.0,6.61,4.0,85.2
5.64,20.0,88.35,74.96,0.47,2.0,Notes,63.38,Self-study,3.0,3.76,3.0,64.7
5.8,19.0,79.93,51.55,0.68,4.0,Coaching,52.07,Coaching,3.0,9.12,4.0,51.7
5.11,32.0,98.12,85.86,0.68,2.0,YouTube,85.14,Group study,3.0,3.33,3.0,86.1
1.57,34.0,78.35,80.99,0.83,3.0,Coaching,69.97,Self-study,4.0,8.99,4.0,75.7
1.57,8.0,100.0,,0.64,3.0,YouTube,57.36,Self-study,3.0,10.02,3.0,50.2
1.96,31.0,62.73,79.93,0.67,3.0,,75.12,Self-study,4.0,7.68,3.0,59.8
2.18,25.0,56.44,81.81,0.78,3.0,Textbooks,78.81,Self-study,4.0,9.13,2.0,65.6
4.04,30.0,85.31,63.54,0.59,3.0,YouTube,70.56,Group study,3.0,5.2,3.0,60.3
3.27,22.0,96.07,49.58,0.24,3.0,Textbooks,49.25,Coaching,2.0,2.8,3.0,38.1
3.26,17.0,83.81,81.35,0.45,3.0,Coaching,52.49,Self-study,4.0,4.18,3.0,54.7
3.45,17.0,99.22,,0.5,1.0,Textbooks,59.39,Group study,5.0,5.5,2.0,64.2
4.12,19.0,74.06,71.3,0.52,4.0,Textbooks,77.92,Group study,2.0,2.81,5.0,45.0
3.0,19.0,79.24,72.22,0.48,3.0,Textbooks,57.36,,4.0,8.12,3.0,51.7
4.61,5.0,98.43,52.93,0.22,3.0,YouTube,68.33,Self-study,1.0,6.86,4.0,40.6
4.57,17.0,87.84,94.05,0.51,3.0,YouTube,79.51,Self-study,3.0,8.0,3.0,63.3
2.8,12.0,72.82,54.79,0.1,,YouTube,84.57,Self-study,1.0,5.23,3.0,28.1
3.36,28.0,89.97,77.67,,3.0,YouTube,48.5,Self-study,4.0,4.25,3.0,57.4
6.25,16.0,86.38,61.01,0.86,4.0,YouTube,56.31,Coaching,3.0,3.82,1.0,74.5
3.0,8.0,85.17,80.8,0.62,,Notes,63.94,Self-study,4.0,4.8,4.0,67.7
5.66,2.0,83.19,82.5,0.43,3.0,Coaching,80.87,,,1.36,5.0,51.8
3.27,39.0,86.41,,0.85,4.0,YouTube,65.13,Group study,5.0,2.66,1.0,70.9
5.12,22.0,100.0,59.97,,1.0,YouTube,68.21,Self-study,3.0,3.57,2.0,74.6
1.92,17.0,80.33,66.76,0.56,4.0,YouTube,74.84,Self-study,3.0,2.1,4.0,49.8
4.14,17.0,100.0,78.29,0.65,3.0,Notes,64.29,Self-study,4.0,0.0,1.0,65.2
1.23,,84.74,60.26,0.37,3.0,Coaching,55.74,Coaching,4.0,6.26,3.0,40.1
3.13,8.0,82.38,81.93,0.38,4.0,YouTube,60.31,Self-study,3.0,7.16,2.0,48.7
4.62,22.0,91.77,77.41,0.83,3.0,Notes,81.36,Self-study,4.0,8.0,5.0,72.0
5.3,26.0,90.55,80.66,0.7,1.0,Notes,84.07,Coaching,4.0,6.02,2.0,73.5
2.67,,81.13,86.64,0.23,4.0,YouTube,81.31,Group study,3.0,4.64,3.0,51.5
2.97,23.0,78.06,71.82,0.73,4.0,YouTube,74.65,Coaching,3.0,5.09,1.0,74.1
1.39,29.0,92.63,96.16,0.58,3.0,Textbooks,67.1,Group study,4.0,8.49,3.0,71.4
2.94,32.0,92.95,46.33,0.38,3.0,Coaching,68.91,Coaching,4.0,4.3,2.0,54.2
4.34,31.0,97.84,80.31,0.48,4.0,YouTube,62.67,Self-study,4.0,2.64,3.0,67.0
3.93,26.0,90.02,73.99,0.48,2.0,Notes,82.5,Coaching,4.0,8.66,4.0,60.6
4.77,23.0,67.58,50.58,0.25,3.0,YouTube,87.45,Group study,4.0,4.9,3.0,54.4
4.04,22.0,100.0,54.26,0.37,3.0,Textbooks,52.23,Coaching,4.0,3.94,3.0,51.5
2.0,10.0,91.94,43.06,0.94,5.0,Coaching,82.34,Self-study,2.0,0.34,3.0,48.6
,23.0,73.47,54.94,0.67,4.0,Textbooks,69.95,Group study,3.0,3.29,5.0,56.0
3.76,27.0,,78.08,0.12,3.0,YouTube,63.63,Group study,3.0,6.59,5.0,47.0
4.29,15.0,85.5,40.93,0.54,4.0,YouTube,58.19,,1.0,6.16,2.0,48.0
3.13,27.0,100.0,94.18,0.29,2.0,Coaching,65.63,Coaching,4.0,8.01,2.0,61.1
1.99,26.0,77.98,70.6,0.57,4.0,Textbooks,70.57,Coaching,3.0,0.0,4.0,46.5
3.28,11.0,86.89,68.92,0.91,4.0,Coaching,73.64,Group study,3.0,3.38,1.0,77.6
3.93,,97.41,72.74,0.49,3.0,YouTube,83.59,Self-study,2.0,3.31,4.0,58.3
4.85,5.0,83.56,65.42,0.76,3.0,Textbooks,58.71,Coaching,3.0,9.23,1.0,56.0
